"Time","Initiator","Event Stage","Event Type","Target","Target owner","Channel","Outcome"
"2018-10-12T14:16:37.722+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7fd27344[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@230cff9c[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=janpa)]",,,"SUCCESS"
"2018-10-12T14:16:37.551+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@24b7851d[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@163e0ae6[_referenceValue=PRV(oid=cf890d16-ac6e-4703-8ff8-340274a1fea5, targetType={.../common/common-3}UserType, targetName=cf890d16-ac6e-4703-8ff8-340274a1fea5)]",,,"UNKNOWN"
"2018-10-12T14:16:37.240+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7a9a1336[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3eaee3e6[_referenceValue=PRV(oid=8f67829a-174d-47f9-90e4-d1b2fcb5da28, targetType={.../common/common-3}TaskType, targetName=Add.members)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:16:36.984+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@26291643[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T14:16:22.207+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@40a6415a[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6a8ff9db[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=Eetu Pihamäki)]",,,"SUCCESS"
"2018-10-12T14:16:21.951+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@237786bf[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4d82079c[_referenceValue=PRV(oid=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3, targetType={.../common/common-3}UserType, targetName=2b0d1a71-c97f-42fb-9d41-acf7d3bf82f3)]",,,"UNKNOWN"
"2018-10-12T14:16:21.624+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@3fdc23e7[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@2a0844e6[_referenceValue=PRV(oid=75ea0840-8f7e-4c63-bafd-dab36b572e08, targetType={.../common/common-3}TaskType, targetName=Add.members)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:16:21.328+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@35556d66[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T14:15:59.789+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@683622b7[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@362bf74d[_referenceValue=PRV(oid=2bbd5f1c-eb15-4eb0-b74e-92fa97852e3f, targetType={.../common/common-3}OrgType, targetName=Tietohallinto)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:15:59.652+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@5eecba1a[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@40ccd2fc[_referenceValue=PRV(oid=2bbd5f1c-eb15-4eb0-b74e-92fa97852e3f, targetType={.../common/common-3}OrgType, targetName=Tietohallinto)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T14:15:36.821+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@193663c8[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@704e7e3c[_referenceValue=PRV(oid=2bbd5f1c-eb15-4eb0-b74e-92fa97852e3f, targetType={.../common/common-3}OrgType, targetName=Tietohallinto)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:15:36.127+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@4b492645[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T14:14:41.338+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6d3446e2[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@473640af[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType, targetName=pisnismiehet)]",,,"SUCCESS"
"2018-10-12T14:14:41.160+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@448a69eb[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@46f31431[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType, targetName=pisnismiehet)]",,,"UNKNOWN"
"2018-10-12T14:14:40.755+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@93f495b[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","ADD_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7cf953eb[_referenceValue=PRV(oid=45f27faf-18df-4196-b0b8-872ecfce0166, targetType={.../common/common-3}TaskType, targetName=Add.members)]",,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","SUCCESS"
"2018-10-12T14:14:40.463+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@6b2ba8ae[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","ADD_OBJECT",,,"http://midpoint.evolveum.com/xml/ns/public/gui/channels-3#user","UNKNOWN"
"2018-10-12T14:14:07.707+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@35a76b66[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","EXECUTION","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@46a19918[_referenceValue=PRV(oid=086853a5-06f2-44fc-ab55-9df513ebfce0, targetType={.../common/common-3}UserType, targetName=Markus Nissinen)]",,,"SUCCESS"
"2018-10-12T14:14:07.441+03:00","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@7071ec2c[_referenceValue=PRV(oid=00000000-0000-0000-0000-000000000002, targetType={.../common/common-3}UserType)]","REQUEST","MODIFY_OBJECT","com.evolveum.midpoint.xml.ns._public.common.common_3.ObjectReferenceType@46295454[_referenceValue=PRV(oid=086853a5-06f2-44fc-ab55-9df513ebfce0, targetType={.../common/common-3}UserType, targetName=086853a5-06f2-44fc-ab55-9df513ebfce0)]",,,"UNKNOWN"
